Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
Stichting Kinderpostzegels Nederland,skn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stichting Leprazending Nederland - The Leprosy Mission Netherlands,leprazending-tlm-nl,100.0,81.25,27.77777777777778,77.25694444444444,100.0,81.25,27.77777777777778,77.25694444444444
Stichting Liliane Fonds,slf,100.0,96.42857142857143,85.07936507936508,95.37698412698413,100.0,96.42857142857143,85.07936507936508,95.37698412698413
Stichting Mayday Rescue Foundation,maydayrescue,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Stichting Nederlands Instituut voor Internationale Betrekkingen 'Clingendael',clingendael,95.0,62.5,50.0,75.625,100.0,62.5,50.0,78.125
Stichting Onderzoek Multinationale Ondernemingen (SOMO),somo,95.0,100.0,44.44444444444444,83.61111111111111,95.0,100.0,44.44444444444444,83.61111111111111
Stichting Red een Kind,redeenkind,100.0,71.66666666666666,20.37037037037037,73.00925925925925,100.0,71.66666666666666,20.37037037037037,73.00925925925925
Stichting RNW Media,rnw_org,100.0,66.66666666666666,33.333333333333336,74.99999999999999,100.0,66.66666666666666,33.333333333333336,74.99999999999999
Stichting Vluchteling,st_vluchteling,100.0,94.64285714285715,58.553391053391046,88.29906204906206,100.0,94.64285714285715,58.553391053391046,88.29906204906206
Stichting VSO Nederland,vso_nl,100.0,96.42857142857143,85.07936507936508,95.37698412698413,100.0,96.42857142857143,85.07936507936508,95.37698412698413
Stichting Wilde Ganzen/ IKON,nl_wg,100.0,100.0,47.61904761904762,86.9047619047619,100.0,100.0,47.61904761904762,86.9047619047619
Stichting Wings For Aid Foundation,wfaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stichting Woord en Daad,w-d,95.0,81.25,41.666666666666664,78.22916666666667,100.0,81.25,44.44444444444444,81.42361111111111
Stockholm International Water Institute,siwi,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Stonewall Equality Limited,stonewa11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Street Child,street_child,100.0,25.0,55.55555555555556,70.13888888888889,100.0,25.0,55.55555555555556,70.13888888888889
StreetInvest,si,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stromme Foundation,stromme_ug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Studies & Economic Media Center (SEMC),semc-yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Studio Globo,sg,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Sub-Sahara Advisory Panel,ssap,90.0,75.0,22.22222222222222,69.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
SUGAS GLOBAL AGRO LTD,sgal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Support Trust for Africa Development (STAD),stad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Survivors Fund (SURF),surf,100.0,25.0,16.666666666666668,60.416666666666664,100.0,50.0,22.22222222222222,68.05555555555556
Sustainable Development Institute,sdi,100.0,79.16666666666666,35.18518518518519,78.58796296296296,100.0,79.16666666666666,35.18518518518519,78.58796296296296
Sustainable Hospitality Alliance,sha,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Sustainable Livelihoods Foundation,sustainable_livelihoods_foundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sweden, through Swedish International Development Cooperation Agency (Sida)",sida,100.0,97.47982148270532,36.672471328854755,83.53807320289002,100.0,97.47982148270532,36.67566662537828,83.5388720270209
Swedish Committee for Afghanistan,sca_afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swisscontact,swisscontact,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
Switzerland - Swiss Agency for Development and Cooperation (SDC),sdc_ch,87.54576519404442,75.0,29.483244262709306,69.89369366269953,99.78337808152307,75.0,29.483244262709306,76.01250010643886
Sympany+,simone_sympany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Synergie des Femmes pour la Paix et la Réconciliation des Peuples des Grands Lacs d'Afrique,spr,100.0,50.0,62.96296296296296,78.24074074074073,100.0,50.0,62.96296296296296,78.24074074074073
Synergía - Initiatives for Human Rights,synergiaihr,90.0,33.33333333333333,25.925925925925924,59.81481481481481,100.0,33.33333333333333,25.925925925925924,64.81481481481481
Syria Justice and Accountability Centre (SJAC),sjac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syria Relief,sr,80.0,50.0,11.11111111111111,55.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Syrian Center for Media and Freedom of Expression,scm,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
TAG International Development Limited,taginternational,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Talent Acceleration Platform (TAP),tap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tameer-e-Khalaq Foundation,tkf1234,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Tanager,tan,90.0,75.0,66.66666666666667,80.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Target TB,targettb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Justice Network,tjn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TB Alert,tbalert,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Teach A Man To Fish,tamtf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teach For Pakistan,tfp,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
TEAR fund Nederland,tear,100.0,78.84615384615384,34.63247863247863,78.36965811965811,100.0,78.84615384615384,34.63247863247863,78.36965811965811
Tearfund,tearfund,97.14285714285714,56.9047619047619,23.49206349206349,68.67063492063491,100.0,56.9047619047619,23.49206349206349,70.09920634920636
Tearfund VZW (TFBE),tfb_admin1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tech2Peace,t2p,90.0,87.5,27.77777777777778,73.81944444444444,100.0,87.5,27.77777777777778,78.81944444444444
Technische Universiteit Delft,nl_tud,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
TechnoServe,tns,100.0,56.25,51.85185185185185,77.02546296296296,100.0,56.25,51.85185185185185,77.02546296296296
Terre des Hommes Netherlands,tdh_nl,92.25118483412322,76.59387710170454,42.37217990926618,75.86710666980429,92.3696682464455,76.59387710170454,42.37217990926618,75.92634837596543
Terre des hommes- Aide à l'enfance dans le monde- Fondation,tdh_foundation,95.0,50.0,50.0,72.5,100.0,50.0,50.0,75.0
The Access to Nutrition Foundation,atnf,94.0,43.33333333333333,12.59259259259259,60.981481481481474,100.0,43.33333333333333,12.59259259259259,63.981481481481474
The AGRI3 Fund,agri3_fund,90.0,25.0,16.33986928104575,55.33496732026144,100.0,25.0,16.33986928104575,60.33496732026144
The Asia Foundation,taf,92.0,52.5,33.333333333333336,67.45833333333333,100.0,52.5,33.333333333333336,71.45833333333333
The British Academy,thebritishacademy,100.0,75.0,5.555555555555555,70.13888888888889,100.0,75.0,5.555555555555555,70.13888888888889
The Carter Center,carter-center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the center for victimized women and children,cavwoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Centre for Economic Governance and Accountability in Africa  (CEGAA),cegaa,100.0,69.64285714285714,26.984126984126984,74.15674603174602,100.0,69.64285714285714,26.984126984126984,74.15674603174602
The Climate Change Organisation,climate-group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Coca-Cola Export Corporation,tccec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Commonwealth Secretariat,commonwealthsecretariat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Conflict and Environment Observatory,ceobs,100.0,25.0,33.333333333333336,64.58333333333333,100.0,25.0,33.333333333333336,64.58333333333333
The Convention on Business Integrity,cbi-nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Education Commission,educomm,100.0,25.0,0.0,56.25,100.0,25.0,0.0,56.25
The Faraday Institution,thefaradayinstitution,90.0,25.0,11.11111111111111,54.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
The Foundation Center,foundation_center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Fred Hollows Foundation (UK),fhfuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Freedom Fund,tff,100.0,75.0,30.555555555555557,76.38888888888889,100.0,75.0,30.555555555555557,76.38888888888889
The Freedom Fund (US),tffus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The George Washington University,gwu_gwi,95.0,37.5,22.22222222222222,62.43055555555556,100.0,37.5,22.22222222222222,64.93055555555556
The Global Alliance for Improved Nutrition,gain,99.98613037447988,60.50550383159835,29.501084278805276,72.49471221484085,100.0,60.50550383159835,29.501084278805276,72.5016470276009
The Global Center on Adaptation,gca,100.0,33.33333333333333,40.74074074074073,68.5185185185185,100.0,33.33333333333333,40.74074074074073,68.5185185185185
"The Global Development Incubator, Inc",gdi,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
The Global Forum on MSM & HIV (MSMGF),msmgf,96.66666666666667,50.0,22.22222222222222,66.38888888888889,100.0,50.0,22.22222222222222,68.05555555555556
"The Global Fund to Fight AIDS, Tuberculosis and Malaria",theglobalfund,100.0,99.59471603163192,54.537558196094786,88.53306855693168,100.0,99.59471603163192,54.537558196094786,88.53306855693168
The Global Initiative Against Transnational Organized Crime,gi-toc,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
the global steering group for impact investment,gsg,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
The Hague Academy for Local Governance,tha,100.0,53.57142857142857,37.301587301587304,72.71825396825396,100.0,53.57142857142857,37.301587301587304,72.71825396825396
The HALO Trust,halo,94.8,31.833333333333336,34.72222222222222,64.03888888888889,100.0,31.833333333333336,34.72222222222222,66.63888888888889
The Hunger Project Bangladesh,thpdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Hunger Project Netherlands,thp_org,100.0,100.0,31.48148148148148,82.87037037037037,100.0,100.0,31.48148148148148,82.87037037037037
The Institute for Strategic Dialogue,isdglobal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The International Children's Trust,theict,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
The International Institute for Strategic Studies,iiss,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
The International Institute for Sustainable Development,iisd,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
The International Rescue Committee,irc_inc,99.49152542372882,72.87676621971609,40.278898753475026,78.03467895516218,99.83050847457628,72.87676621971609,40.278898753475026,78.20417048058592
The Kvinna till Kvinna Foundation - Head Office,ktk_ho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lebanese Organisation for Studies and Training,rabi3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Legal Aid Forum,laf,95.0,37.5,27.77777777777778,63.81944444444444,95.0,37.5,27.77777777777778,63.81944444444444
The Leprosy Mission England and Wales,tlmew,92.5,68.75,22.22222222222222,68.99305555555556,100.0,68.75,22.22222222222222,72.74305555555556
THE LEPROSY MISSION INTERNATIONAL,tlm_io,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
The Leprosy Mission Nepal,tlmnepal,97.5,62.5,8.333333333333334,66.45833333333333,100.0,62.5,8.333333333333334,67.70833333333333
The Leprosy Mission Trust India,tlmti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Liaison Office,tlo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Mailman School of Public Health,mailman_school_of_public_health,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
The MENTOR Initiative,the_mentor_initiative,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
The National Association of Municipalities of Benin (ANCB),ancb_benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Nature Conservancy,the_nature_conservancy,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
The OPEC Fund for International Development (OFID),ofid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Open University,open_university,100.0,75.0,34.25925925925926,77.31481481481481,100.0,75.0,34.25925925925926,77.31481481481481
The Palestinian Initiative for the Promotion of Global Dialogue and Democracy-MIFTAH,miftah,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
The Pirbright Institute,pirbright_institute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The Population Council, Inc.",populationcouncil,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
The Power of Nutrition,the_power_of_nutrition,90.0,37.5,16.666666666666668,58.541666666666664,100.0,37.5,16.666666666666668,63.541666666666664
The Princess Alia Foundation,paf_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Proforest Initiative UK,pi-uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Queen Elizabeth Diamond Jubilee Trust,qedjt,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
The Royal United Services Institute for Defence and Security Studies,rusi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Salvation Army International Development UK,said-uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Samdhana Institute,samdhana_institute,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
The Uganda Association of Women Lawyers ( FIDA Uganda),fidauganda,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),unrwa,59.25803792250618,0.0,11.11111111111111,32.40679673903087,59.25803792250618,0.0,11.11111111111111,32.40679673903087
The University of Aberdeen,uoa,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
"The University of Dodoma (UDOM), Tanzania",udom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The University of Manchester,uom,96.66666666666666,83.33333333333333,11.11111111111111,71.94444444444443,100.0,83.33333333333333,11.11111111111111,73.6111111111111
The University of Oxford,oxford,96.66666666666666,26.666666666666664,11.11111111111111,57.77777777777777,100.0,26.666666666666664,11.11111111111111,59.44444444444444
The University of Sheffield,tuos,100.0,50.0,0.0,62.5,100.0,50.0,0.0,62.5
"The University of the West of England, Bristol",uwe,95.0,25.0,27.77777777777778,60.69444444444444,100.0,25.0,27.77777777777778,63.19444444444444
The Wildfowl and Wetlands Trust,gb-chc-1030884,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
The William and Flora Hewlett Foundation,hewlett-foundation,96.55913978494624,74.84177215189874,18.96551724137931,71.73139224079263,100.0,74.84177215189874,18.96551724137931,73.45182234831951
The World Bank,worldbank,91.55753968253968,72.51566483674645,84.76292646930159,85.09841766778186,99.93551587301587,72.51566483674645,85.01094234231746,89.34940973127391
Theatre for a Change Malawi,tfacmalawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theatre for a Change UK,tfac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Think Equal UK,thinkequal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Third World Network Africa,twnafrica,100.0,100.0,77.77777777777777,94.44444444444444,100.0,100.0,77.77777777777777,94.44444444444444
Thomson Reuters Foundation,trf,95.0,25.0,33.333333333333336,62.083333333333336,95.0,25.0,33.333333333333336,62.083333333333336
Tifa Foundation,tifa_foundation,90.0,75.0,33.333333333333336,72.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Timber Trade Federation Ltd.,ttf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timidria,timidria,80.0,50.0,22.22222222222222,58.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Trade and Development Bank,tdb01,90.0,25.0,55.55555555555556,65.13888888888889,100.0,25.0,55.55555555555556,70.13888888888889
Trademark Africa,tma,96.66666666666666,50.0,22.22222222222222,66.38888888888889,100.0,50.0,22.22222222222222,68.05555555555556
TRAFFIC International,traffic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traidcraft Exchange,traidcraft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIDE Foundation,traide_foundation,90.0,75.0,33.333333333333336,72.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Transform Africa,transafrica19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transforma,transforma,90.0,25.0,27.77777777777778,58.19444444444444,100.0,25.0,27.77777777777778,63.19444444444444
Transition International,ti_nl,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Transnational Institute,tni,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Transparency International Bangladesh,tib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transparency International Kenya,ti_kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transparency International Secretariat,transparency-international,97.29729729729729,2.7027027027027026,11.851851851851853,52.287287287287285,100.0,2.7027027027027026,11.851851851851853,53.63863863863864
Transparency International UK,ti-uk,100.0,55.0,20.0,68.75,100.0,55.0,20.0,68.75
Transparently Lebanese,transparently_lebanese,80.0,50.0,0.0,52.5,100.0,50.0,0.0,62.5
TREE AID,treea,100.0,50.0,38.888888888888886,72.22222222222223,100.0,50.0,38.888888888888886,72.22222222222223
TRIAL International,trial,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Triangle Génération Humanitaire,tgh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trianglen,trianglen,100.0,75.0,51.543209876543216,81.6358024691358,100.0,75.0,51.543209876543216,81.6358024691358
Trias,trias,100.0,100.0,46.381766381766376,86.5954415954416,100.0,100.0,46.381766381766376,86.5954415954416
Triggerise Ethiopia,trig,90.0,50.0,77.77777777777777,76.94444444444444,100.0,50.0,77.77777777777777,81.94444444444444
Triple Line,tripleline_crownagents,88.84955752212389,25.0,6.427015250544663,52.28153257369811,89.64601769911505,25.0,17.341469527830796,55.40837623151522
Trocaire,trocaire,100.0,62.5,38.888888888888886,75.34722222222223,100.0,62.5,38.888888888888886,75.34722222222223
Trocaire (Northern Ireland),troc,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Tropenbos International,tbi,98.4,63.27272727272727,30.035087719298247,72.52695374800638,100.0,63.27272727272727,30.035087719298247,73.32695374800637
Tropical Health and Education Trust,tropicalhealth,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Tropical Health Consulting,thc,80.0,25.0,22.22222222222222,51.80555555555556,90.0,25.0,22.22222222222222,56.80555555555556
Trust for Africa's Orphans,tao-03473165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trust for Indigenous Culture and Health,ticah,100.0,0.0,44.44444444444444,61.111111111111114,100.0,0.0,44.44444444444444,61.111111111111114
TrustAfrica,trustafrica,100.0,100.0,40.52287581699347,85.13071895424837,100.0,100.0,40.52287581699347,85.13071895424837
Twaweza,twaweza,80.0,25.0,11.11111111111111,49.02777777777778,100.0,50.0,22.22222222222222,68.05555555555556
Twin,twin-iati,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Twitezimbere,twz1,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
Twynstra Gudde,twynstragudde,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
Uganda Martyrs University,umu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda National NGO Forum,ngoforum_01,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,33.333333333333336,64.58333333333333
UHAI EASHRI,uhai-eashri,96.66666666666666,81.81818181818181,52.46913580246914,81.90516273849607,100.0,81.81818181818181,52.46913580246914,83.57182940516273
"UK - Department for Business, Energy and Industrial Strategy (BEIS)",beis,99.98847926267281,94.98847926267281,49.788152207507046,86.18839749888137,100.0,94.98847926267281,49.788152207507046,86.19415786754496
"UK - Department for Digital, Culture, Media and Sport",dcms,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
"UK - Department for Environment, Food and Rural Affairs",defra_transparency,98.66666666666667,76.42857142857143,54.44444444444444,82.0515873015873,99.33333333333333,76.42857142857143,54.81481481481482,82.47751322751323
UK - Department for Work and Pensions,dwp,100.0,62.5,37.03703703703704,74.88425925925927,100.0,62.5,37.03703703703704,74.88425925925927
UK - Department of Health and Social Care (DHSC),dhsc,100.0,90.21739130434783,59.82530014788079,87.51067286305715,100.0,90.21739130434783,59.82530014788079,87.51067286305715
"UK - Department of Science, Innovation and Technology",dsit,100.0,97.1830985915493,51.111111111111114,87.0735524256651,100.0,97.1830985915493,51.111111111111114,87.0735524256651
"UK - Foreign, Commonwealth and Development Office",fcdo,99.77688787185355,91.59618287755362,42.808037089306275,83.48949892764173,99.89988558352402,91.59618287755362,42.82392826652469,83.5549705777816
UK - Home Office,homeoffice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK - Medical Research Council,mrc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK - Ministry of Defence,ukmod,90.0,100.0,33.333333333333336,78.33333333333333,90.0,100.0,33.333333333333336,78.33333333333333
UK - Scottish Government,scottish_government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"UK Department for Energy, Security and Net Zero",desnz,100.0,96.82971014492753,55.092592592592595,87.98057568438003,100.0,96.82971014492753,55.092592592592595,87.98057568438003
UK – Department for Education,dfe,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
UK-Ghana Chamber of Commerce,ukgcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK-Med,uk-med,100.0,54.166666666666664,29.629629629629626,70.94907407407408,100.0,54.166666666666664,29.629629629629626,70.94907407407408
ULB-Coopération,ulbcoop,100.0,100.0,41.97530864197531,85.49382716049382,100.0,100.0,41.97530864197531,85.49382716049382
UN Global Compact Local Network UK,ungc-uk,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
UN Pooled Funds,unpf,99.9963167587477,0.0,15.126702513561886,53.77983400776432,99.9987722529159,0.0,15.126702513561886,53.78106175484842
UN Trade and Development,unctad,100.0,108.33333333333334,35.18518518518519,85.87962962962965,100.0,108.33333333333334,35.18518518518519,85.87962962962965
UN Women,unw,95.81778265642151,67.36553879376673,74.89937797292353,83.47512051988332,100.0,67.36553879376673,80.00975728747409,86.84382402031021
UN-Habitat,unhabitat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unicef Belgium National Committee,ub,100.0,100.0,61.9047619047619,90.47619047619048,100.0,100.0,61.9047619047619,90.47619047619048
UNICEF Netherlands National Committee,unicefnl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unie van Waterschappen,uvw,100.0,51.315789473684205,24.836601307189543,69.03809769521844,100.0,51.315789473684205,24.836601307189543,69.03809769521844
Unilever,ul,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Union des Villes et Communes de Wallonie (UVCW),uvcw,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
Union of Agricultural Work Committees,uawc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNITAID,utd,90.0,74.44444444444444,33.08641975308642,71.88271604938272,100.0,74.44444444444444,33.08641975308642,76.88271604938272
United Mission to Nepal,umn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Nations Capital Development Fund,uncdf,100.0,50.15723270440252,16.109043197991987,66.56656897559863,100.0,50.15723270440252,16.109043197991987,66.56656897559863
United Nations Central Emergency Response Fund (CERF),cerf,99.98193206456276,75.21496973227482,63.923931799348594,84.77569141518723,99.9975909419417,75.21496973227482,63.923931799348594,84.7835208538767
United Nations Children's Fund (UNICEF),unicef,96.85912793483469,100.0,94.10104882074216,96.95482617260289,100.0,100.0,94.13033061811213,98.53258265452803
United Nations Development Coordination Office,undco,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
United Nations Development Programme (UNDP),undp,99.63130373127714,79.99723881543017,71.8844412999878,87.78607189449306,100.0,79.99723881543017,71.8844412999878,87.97042002885448
"United Nations Educational, Scientific and Cultural Organization (UNESCO)",unesco,100.0,45.82992495479454,30.90674110908048,69.18416651596876,100.0,45.82992495479454,30.90674110908048,69.18416651596876
United Nations Environment Programme (UNEP),un-environment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Nations Foundation,unf,96.66666666666666,58.33333333333333,33.33333333333333,71.24999999999999,100.0,58.33333333333333,33.33333333333333,72.91666666666666
United Nations High Commissioner for Refugees (UNHCR),unhcr,100.0,50.0,67.63458603924909,79.40864650981227,100.0,50.0,67.63458603924909,79.40864650981227
United Nations Industrial Development Organization (UNIDO),unido,99.6067415730337,49.34354485776805,27.21598002496879,68.94325200720107,99.6067415730337,49.34354485776805,33.20848938826467,70.44137934802504
United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),unaids,100.0,50.0,26.086956521739133,69.02173913043478,100.0,50.0,26.086956521739133,69.02173913043478
United Nations Office for Project Services (UNOPS),unops,90.0,50.0,25.353696797490084,63.83842419937252,100.0,50.0,25.353696797490084,68.83842419937253
United Nations Office for the Coordination of Humanitarian Affairs (OCHA),unocha,100.0,100.0,92.67676767676768,98.16919191919192,100.0,100.0,92.67676767676768,98.16919191919192
United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions),unocha-sdc,90.0,100.0,66.66666666666667,86.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
United Nations Population Fund,unfpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Nations World Food Programme (WFP),wfp,99.97275204359673,100.0,92.80956706024826,98.18876778686042,100.0,100.0,92.80956706024826,98.20239176506206
United Purpose,cu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States African Development Foundation,usadf,100.0,71.08879492600423,33.333333333333336,76.10553206483438,100.0,71.08879492600423,33.333333333333336,76.10553206483438
United States Agency for International Development (USAID),usaid,100.0,74.26468185077736,33.455708524544576,76.93009759383048,100.0,74.26468185077736,33.50020859407593,76.94122261121333
United States Department of Agriculture,usda,100.0,64.65517241379311,33.333333333333336,74.49712643678161,100.0,64.65517241379311,33.333333333333336,74.49712643678161
