Publisher Name,Publisher Registry Id,Publisher Type,Timeliness,Forward looking,Comprehensiveness,Score
WSP USA Solutions Inc.,lbg,Private Sector,50.0,0.0,0.0,16.666666666666668
WWF Indonesia,wwf_id,International NGO,0.0,66.66666666666667,77.77777777777777,48.14814814814815
WWF Paraguay,wwf-py,International NGO,0.0,66.66666666666667,77.77777777777777,48.14814814814815
WWF Sweden,wwf-se,International NGO,0.0,0.0,0.0,0.0
WWF TUNISIA,wwfna,International NGO,0.0,0.0,77.77777777777777,25.925925925925924
WWF-BRASIL,wwfbr,International NGO,0.0,66.66666666666667,72.77777777777777,46.48148148148149
WWF-UK,wwf-uk,International NGO,0.0,1.3333333333333333,55.129243827160494,18.820859053497944
WYG International B.V.,wygi,Private Sector,62.5,0.0,76.38888888888889,46.2962962962963
Y Care International,ycare,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
Yamaan Foundation for Health and Social Development,yffhsd,National NGO,12.5,66.66666666666667,86.11111111111111,55.09259259259259
Yayasan PEKKA,pekka_21,National NGO,25.0,0.0,86.11111111111111,37.03703703703704
YMCA of Liberia,libymca,National NGO,0.0,0.0,70.83333333333333,23.61111111111111
Young Innovations Pvt. Ltd,yipl,"Academic, Training and Research",75.0,0.0,58.333333333333336,44.44444444444445
Young Women Christian Association of South Sudan (YWCA SS),ywcass,National NGO,0.0,66.66666666666667,91.66666666666667,52.77777777777778
Youth Business International,ybi,International NGO,0.0,0.0,77.63888888888889,25.87962962962963
Youth Development Labs Inc,ylabs,International NGO,0.0,0.0,60.27777777777778,20.09259259259259
Youth Net and Counselling - YONECO,yoneco1997,National NGO,0.0,0.0,61.80555555555556,20.60185185185185
YWCA of Bangladesh,ywcabd,National NGO,0.0,0.0,0.0,0.0
YWCA Palestine,ywca,National NGO,0.0,66.66666666666667,86.11111111111111,50.925925925925924
Zambia Orphans Aid UK,zoa_uk,International NGO,0.0,0.0,0.0,0.0
Zimbabwe Educational Trust,zet,International NGO,0.0,0.0,0.0,0.0
Zing,zing,Foundation,0.0,0.0,68.05555555555556,22.685185185185187
ZOA,zoa,International NGO,87.5,63.0,84.85667462027914,78.45222487342637
Zoological Society of London,zsl,International NGO,75.0,52.666666666666664,67.32804232804233,64.99823633156966
